월,순위,제목,저자,출판사,판매지수,출판 년월
7,96,작별하지 않는다,한강,문학동네,"판매지수 2,177,490",2021년 09월
7,97,소설 보다 : 여름 2024,서장원,문학과지성사,"판매지수 9,288",2024년 06월
7,98,[예스리커버] 너무나 많은 여름이,김연수,레제,"판매지수 16,563",2023년 06월
7,99,바깥은 여름,김애란,문학동네,"판매지수 33,327",2017년 06월
7,100,멜라닌,하승민,한겨레출판,"판매지수 8,652",2024년 07월
8,1,이중 하나는 거짓말 (니트 에디션),김애란,문학동네,"판매지수 171,132",2024년 08월
8,2,당신이 누군가를 죽였다,히가시노 게이고,북다,"판매지수 138,711",2024년 07월
8,3,언젠가 우리가 같은 별을 바라본다면,차인표,해결책,"판매지수 360,234",2021년 12월
8,4,모순,양귀자,쓰다,"판매지수 419,727",2013년 04월
8,5,영원한 천국,정유정,은행나무,"판매지수 151,233",2024년 08월
8,6,백설공주에게 죽음을 (특별판),넬레 노이하우스,북로드,"판매지수 39,825",2024년 05월
8,7,리틀 라이프 1,한야 야나기하라,시공사,"판매지수 188,022",2016년 06월
8,8,홍학의 자리,정해연,엘릭시르,"판매지수 120,003",2021년 07월
8,9,푸른 들판을 걷다,클레어 키건,다산책방,"판매지수 48,441",2024년 08월
8,10,리틀 라이프 2,한야 야나기하라,시공사,"판매지수 161,835",2016년 06월
8,11,구의 증명,최진영,은행나무,"판매지수 179,619",2023년 04월
8,12,우리에게 남은 시간 46일,이설,하이스트,"판매지수 56,772",2024년 02월
8,13,시한부,백은별,바른북스,"판매지수 132,744",2024년 01월
8,14,이처럼 사소한 것들,클레어 키건,다산책방,"판매지수 461,415",2023년 11월
8,15,헬로 뷰티풀,앤 나폴리타노,복복서가,"판매지수 26,133",2024년 08월
8,16,나의 돈키호테 (꿈의 책장 에디션),김호연,나무옆의자,"판매지수 138,063",2024년 04월
8,17,불편한 편의점,김호연,나무옆의자,"판매지수 145,920",2021년 04월
8,18,파친코 (합본 한정판),이민진,인플루엔셜,"판매지수 31,686",2023년 12월
8,19,어린 왕자 오리지널 초판본,앙투안 드 생텍쥐페리,코너스톤(도서),"판매지수 125,037",2020년 09월
8,20,인간 실격,다자이 오사무,민음사,"판매지수 126,288",2004년 05월
8,21,데미안,헤르만 헤세,민음사,"판매지수 138,279",2000년 12월
8,22,1984,조지 오웰,민음사,"판매지수 86,292",2003년 06월
8,23,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 131,535",2022년 05월
8,24,사라진 서점,이비 우즈,인플루엔셜,"판매지수 19,044",2024년 07월
8,25,우리가 겨울을 지나온 방식,문미순,나무옆의자,"판매지수 24,501",2023년 05월
8,26,괴테와의 대화 1,장희창,민음사,"판매지수 33,237",2008년 05월
8,27,우연은 비켜 가지 않는다,줄리언 반스,다산책방,"판매지수 52,320",2024년 09월
8,28,네가 유성처럼 스러지는 모습을 지켜볼 운명이었다,미나토 쇼,필름,"판매지수 15,402",2024년 07월
8,29,불편한 편의점 2,김호연,나무옆의자,"판매지수 101,961",2022년 08월
8,30,철도원 삼대,황석영,창비,"판매지수 62,661",2020년 06월
8,31,포스 윙,레베카 야로스,북폴리오,"판매지수 38,337",2024년 06월
8,32,맡겨진 소녀,클레어 키건,다산책방,"판매지수 150,927",2023년 04월
8,33,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,"판매지수 92,118",2018년 06월
8,34,아이가 없는 집,알렉스 안도릴,필름,"판매지수 43,032",2024년 06월
8,35,싯다르타,헤르만 헤세,민음사,"판매지수 80,934",2002년 01월
8,36,두 사람의 인터내셔널,김기태,문학동네,"판매지수 66,888",2024년 05월
8,37,작은 땅의 야수들,김주혜,다산책방,"판매지수 211,329",2023년 06월
8,38,데미안 : 오리지널 초판본 표지디자인,헤르만 헤세,코너스톤(도서),"판매지수 73,245",2017년 01월
8,39,데뷔 못 하면 죽는 병 걸림 3부 초판 한정 굿즈박스 세트,백덕수,위시북스,"판매지수 22,221",2024년 12월
8,40,음악소설집,김애란,프란츠,"판매지수 30,366",2024년 07월
8,41,동물농장,조지 오웰,민음사,"판매지수 68,490",2001년 02월
8,42,마녀와의 7일,히가시노 게이고,현대문학,"판매지수 41,550",2024년 06월
8,43,회색 인간,김동식,요다,"판매지수 77,001",2017년 12월
8,44,사랑과 결함,예소연,문학동네,"판매지수 15,291",2024년 07월
8,45,흐르는 강물처럼,셸리 리드,다산책방,"판매지수 76,257",2024년 01월
8,46,이반 일리치의 죽음,레프 톨스토이,창비,"판매지수 19,440",2012년 10월
8,47,패배의 신호,프랑수아즈 사강,녹색광선,"판매지수 18,174",2022년 01월
8,48,소년이 온다,한강,창비,"판매지수 3,724,404",2014년 05월
8,49,이방인,알베르 까뮈,민음사,"판매지수 76,038",2011년 03월
8,50,면도날,윌리엄 서머싯 몸,민음사,"판매지수 38,079",2009년 06월
8,51,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,모모,"판매지수 74,346",2021년 06월
8,52,퀸의 대각선 1,베르나르 베르베르,열린책들,"판매지수 40,182",2024년 06월
8,53,퀸의 대각선 2,베르나르 베르베르,열린책들,"판매지수 38,916",2024년 06월
8,54,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,021",2021년 08월
8,55,천 개의 파랑,천선란,허블,"판매지수 55,008",2020년 08월
8,56,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 59,916",2021년 05월
8,57,하늘과 땅 식료품점,제임스 맥브라이드,미래지향,"판매지수 16,758",2024년 08월
8,58,채식주의자,한강,창비,"판매지수 2,598,153",2022년 03월
8,59,아주 희미한 빛으로도,최은영,문학동네,"판매지수 97,425",2023년 08월
8,60,노르웨이의 숲,무라카미 하루키,민음사,"판매지수 67,848",2017년 08월
8,61,파친코 2,이민진,인플루엔셜,"판매지수 70,170",2022년 08월
8,62,파친코 1,이민진,인플루엔셜,"판매지수 71,547",2022년 07월
8,63,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,192",2017년 08월
8,64,괴테와의 대화 2,장희창,민음사,"판매지수 17,736",2008년 05월
8,65,나는 소망한다 내게 금지된 것을,양귀자,쓰다,"판매지수 58,563",2019년 04월
8,66,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,110",2024년 06월
8,67,노인과 바다,어네스트 밀러 헤밍웨이,민음사,"판매지수 50,163",2012년 01월
8,68,어린 왕자,앙투안 드 생텍쥐페리,열린책들,"판매지수 51,330",2015년 10월
8,69,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,294",2020년 04월
8,70,급류,정대건,민음사,"판매지수 141,996",2022년 12월
8,71,범도 1,방현석,문학동네,"판매지수 9,324",2023년 06월
8,72,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,946",2019년 06월
8,73,히든 픽처스,제이슨 르쿨락,문학수첩,"판매지수 24,984",2024년 05월
8,74,인어 사냥,차인표,해결책,"판매지수 15,456",2022년 10월
8,75,호밀밭의 파수꾼,제롬 데이비드 샐린저,민음사,"판매지수 44,256",2023년 01월
8,76,달러구트 꿈 백화점,이미예,팩토리나인,"판매지수 57,615",2020년 07월
8,77,수레바퀴 아래서 : 오리지널 초판본 표지디자인,헤르만 헤세,코너스톤(도서),"판매지수 40,623",2017년 01월
8,78,고요의 바다에서,에밀리 세인트존 맨델,열린책들,"판매지수 6,192",2024년 07월
8,79,여름은 오래 그곳에 남아,마쓰이에 마사시,비채,"판매지수 23,019",2016년 08월
8,80,"어느 날, 내 죽음에 네가 들어왔다",세이카 료겐,모모,"판매지수 47,094",2022년 05월
