월,순위,제목,저자,출판사,판매지수,출판 년월
11,27,혼자 걷는 새 2,서사희,YOUNGCOM(영컴),"판매지수 1,572",2024년 12월
11,28,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
11,29,내가 빠진 로맨스,베스 올리리,모모,"판매지수 1,404",2023년 09월
11,30,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
11,31,혼자 걷는 새 1,서사희,YOUNGCOM(영컴),"판매지수 1,572",2024년 12월
11,32,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
11,33,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
11,34,뜨거운 홍차 2,김빵,문페이스,"판매지수 1,302",2024년 08월
11,35,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
11,36,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
11,37,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월
11,38,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
11,39,백작가의 비밀스런 시녀님 세트,백주아,필프리미엄에디션,"판매지수 1,584",2020년 10월
11,40,내게 빌어봐 박스 세트 리미티드 에디션,리베냐,마카롱,"판매지수 1,902",2024년 08월
11,41,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
11,42,벽사아씨전,박에스더,안전가옥,"판매지수 1,344",2023년 09월
11,43,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
11,44,옷소매 붉은 끝동 세트,강미강,청어람,"판매지수 1,680",2022년 06월
11,45,재혼황후 6,알파타르트,해피북스투유,"판매지수 1,188",2021년 12월
11,46,21세기 마지막 첫사랑,김빵,자이언트북스,"판매지수 3,540",2024년 05월
11,47,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
11,48,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
11,49,재혼황후 5,알파타르트,해피북스투유,"판매지수 1,140",2021년 03월
11,50,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
11,51,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
11,52,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
11,53,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
11,54,재혼황후 4 (일반판),알파타르트,해피북스투유,판매지수 918,2020년 09월
11,55,재혼황후 2 (일반판),알파타르트,해피북스투유,판매지수 978,2019년 12월
11,56,리마인더스 오브 힘,콜린 후버,미래지향,"판매지수 1,344",2024년 04월
11,57,우리 집에는 쥐가 있다,김수지,오후,"판매지수 1,374",2023년 10월
11,58,네버 세이 네버,심윤서,가하,판매지수 705,2023년 04월
11,59,다정한 사신은 너를 위한 거짓말을 할 거야,모치즈키 쿠라게,북스토리,판매지수 870,2023년 03월
11,60,재혼황후 3 (일반판),알파타르트,해피북스투유,판매지수 888,2020년 04월
11,61,"홈, 비터 홈",심윤서,가하,"판매지수 1,506",2019년 11월
11,62,재혼황후 1 (일반판),알파타르트,해피북스투유,"판매지수 1,020",2019년 10월
11,63,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
11,64,희란국 연가,김수지,FEEL,"판매지수 1,122",2019년 01월
11,65,규장각 각신들의 나날 2,정은궐,파란 (파란미디어),"판매지수 1,152",2009년 07월
11,66,규장각 각신들의 나날 1,정은궐,파란 (파란미디어),"판매지수 1,092",2009년 07월
11,67,홍랑,장다혜,북레시피,판매지수 480,2024년 10월
11,68,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
11,69,두 번째 왕후 2,이리리,가하,판매지수 330,2022년 11월
11,70,두 번째 왕후 1,이리리,가하,판매지수 372,2022년 11월
11,71,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
11,72,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
11,73,낙원의 오후,조강은,파란 (파란미디어),"판매지수 1,098",2019년 02월
11,74,빛처럼 비지처럼,이선진,북다,판매지수 102,2024년 10월
11,75,취향의 변화,서혜은,동아,판매지수 258,2024년 10월
11,76,횡단보도에서 수호천사를 만나 사랑에 빠진 이야기,이희주,북다,판매지수 672,2024년 09월
11,77,개를 데리고 다니는 남자,김화진,북다,"판매지수 1,704",2024년 06월
11,78,사랑하는 나의 억압자 1~4 세트,서사희,블라썸,"판매지수 2,052",2024년 05월
11,79,Say yes all blue 세이 예스 올 블루,김제이,YOUNGCOM(영컴),"판매지수 1,422",2024년 04월
11,80,동백꽃 핀 자리 1~3 세트,서은수,파란 (파란미디어),"판매지수 1,818",2024년 04월
11,81,이번 생은 가주가 되겠습니다 4,김로아,디앤씨미디어(D&C미디어),판매지수 882,2024년 01월
11,82,이번 생은 가주가 되겠습니다 2,김로아,디앤씨미디어(D&C미디어),판매지수 768,2024년 01월
11,83,이번 생은 가주가 되겠습니다 1,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
11,84,봄이 사라진 세계,모리타 아오,모모,"판매지수 1,506",2023년 04월
11,85,우리가 끝이야,콜린 후버,위즈덤하우스,"판매지수 1,512",2022년 05월
11,86,만추 여관 2,박영,YOUNGCOM(영컴),판매지수 474,2022년 04월
11,87,만추 여관 1,박영,YOUNGCOM(영컴),판매지수 510,2022년 04월
11,88,잠중록 1,처처칭한,arte(아르테),판매지수 480,2019년 04월
11,89,놀아주는 여자 2,박수정,폭스코너,판매지수 870,2024년 09월
11,90,놀아주는 여자 1,박수정,폭스코너,판매지수 870,2024년 09월
11,91,나의 X 오답노트 2,김사라,모모,"판매지수 1,272",2024년 05월
11,92,나의 X 오답노트 1,김사라,모모,"판매지수 1,338",2024년 05월
11,93,시월드가 내게 집착한다 1~3 세트,한윤설,YOUNGCOM(영컴),"판매지수 1,140",2024년 01월
11,94,이번 생은 가주가 되겠습니다 5,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
11,95,이번 생은 가주가 되겠습니다 3,김로아,디앤씨미디어(D&C미디어),판매지수 816,2024년 01월
11,96,누군가 내 몸에 빙의했다 5,신솔라,연담,판매지수 438,2023년 07월
11,97,누군가 내 몸에 빙의했다 4,신솔라,연담,판매지수 426,2023년 07월
11,98,누군가 내 몸에 빙의했다 3,신솔라,연담,판매지수 456,2023년 07월
11,99,인소의 법칙 17 한정판,유한려,(주)디앤씨미디어-잇북,판매지수 888,2021년 12월
11,100,마리포사 외전,신여리,디앤씨미디어(D&C미디어),판매지수 96,2021년 10월
12,1,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
12,2,사랑 후에 오는 것들 세트,공지영,소담출판사,"판매지수 38,745",2024년 08월
12,3,말하고 싶은 비밀 Vol.2,사쿠라 이이요,모모,"판매지수 15,480",2024년 07월
12,4,노트북,니콜라스 스파크스,모모,"판매지수 13,983",2024년 05월
12,5,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
12,6,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
12,7,늑대 사이의 학,허주은,시공사,"판매지수 5,526",2024년 10월
12,8,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월
12,9,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
12,10,네가 유성처럼 스러지는 모습을 지켜볼 운명이었다,미나토 쇼,필름,"판매지수 15,198",2024년 07월
12,11,미 비포 유,조조 모예스,다산책방,"판매지수 13,452",2024년 04월
12,12,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
12,13,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
12,14,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월
12,15,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
12,16,사랑 후에 오는 것들 (공지영),공지영,소담출판사,"판매지수 5,622",2024년 08월
12,17,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
12,18,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
12,19,사랑 후에 오는 것들 (츠지 히토나리),츠지 히토나리,소담출판사,"판매지수 4,668",2024년 08월
12,20,혼자 걷는 새 1,서사희,YOUNGCOM(영컴),"판매지수 1,572",2024년 12월
12,21,혼자 걷는 새 2,서사희,YOUNGCOM(영컴),"판매지수 1,572",2024년 12월
12,22,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
12,23,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
12,24,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
12,25,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
12,26,내가 빠진 로맨스,베스 올리리,모모,"판매지수 1,404",2023년 09월
12,27,"보지 못하는 너에게, 보이지 않는 내가",니노마에 아키라,모모,"판매지수 4,374",2024년 04월
12,28,백작가의 비밀스런 시녀님 세트,백주아,필프리미엄에디션,"판매지수 1,584",2020년 10월
12,29,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
12,30,하렘의 남자들 6,알파타르트,해피북스투유,판매지수 660,2024년 12월
12,31,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월
12,32,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
12,33,우리가 끝이야,콜린 후버,위즈덤하우스,"판매지수 1,512",2022년 05월
12,34,봄이 사라진 세계,모리타 아오,모모,"판매지수 1,506",2023년 04월
12,35,오피스 누나 이야기,팔메이로,에이템포미디어,"판매지수 1,008",2021년 10월
12,36,뜨거운 홍차 1,김빵,문페이스,"판매지수 1,590",2024년 08월
12,37,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
12,38,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
12,39,크레이브 1,트레이시 울프,북로드,판매지수 414,2024년 12월
12,40,개를 데리고 다니는 남자,김화진,북다,"판매지수 1,704",2024년 06월
12,41,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
12,42,지나가는 것들,김지연,북다,판매지수 480,2024년 11월
12,43,크레이브 2,트레이시 울프,북로드,판매지수 372,2024년 12월
12,44,횡단보도에서 수호천사를 만나 사랑에 빠진 이야기,이희주,북다,판매지수 672,2024년 09월
12,45,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
12,46,재혼황후 5,알파타르트,해피북스투유,"판매지수 1,140",2021년 03월
12,47,"홈, 비터 홈",심윤서,가하,"판매지수 1,506",2019년 11월
12,48,내가 죽기 일주일 전,서은채,황금가지,"판매지수 1,914",2018년 03월
12,49,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
12,50,사랑하는 나의 억압자 1~4 세트,서사희,블라썸,"판매지수 2,052",2024년 05월
12,51,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
12,52,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
12,53,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
12,54,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
12,55,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
12,56,"그 여름, 나는",최수현,가하,"판매지수 1,332",2018년 01월
12,57,리스본으로의 마지막 여행,가일로,작가와비평,판매지수 396,2024년 12월
12,58,21세기 마지막 첫사랑,김빵,자이언트북스,"판매지수 3,540",2024년 05월
12,59,Say yes all blue 세이 예스 올 블루,김제이,YOUNGCOM(영컴),"판매지수 1,422",2024년 04월
12,60,이번 생은 가주가 되겠습니다 5,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
12,61,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
12,62,여름날의 레몬그라스,마키아토,arte(아르테),판매지수 330,2021년 07월
12,63,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
12,64,낙원의 오후,조강은,파란 (파란미디어),"판매지수 1,098",2019년 02월
12,65,이상한 나라의 흰 토끼,명윤,디앤씨미디어(D&C미디어),판매지수 684,2017년 01월
12,66,눈물을 만드는 사람,에린 둠,레드스톤,판매지수 264,2024년 12월
12,67,옷소매 붉은 끝동 세트,강미강,청어람,"판매지수 1,680",2022년 06월
12,68,재혼황후 6,알파타르트,해피북스투유,"판매지수 1,188",2021년 12월
12,69,인소의 법칙 17 한정판,유한려,(주)디앤씨미디어-잇북,판매지수 888,2021년 12월
12,70,뜨거운 홍차 2,김빵,문페이스,"판매지수 1,302",2024년 08월
12,71,영원의 사자들 1,정은궐,파란 (파란미디어),판매지수 696,2020년 09월
12,72,재혼황후 3 (일반판),알파타르트,해피북스투유,판매지수 888,2020년 04월
12,73,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
12,74,재혼황후 1 (일반판),알파타르트,해피북스투유,"판매지수 1,020",2019년 10월
12,75,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
12,76,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
12,77,솔티 솔티 솔티 SALTY SALTY SALTY,하얀어둠,스칼렛,판매지수 378,2023년 04월
12,78,홍랑,장다혜,북레시피,판매지수 480,2024년 10월
12,79,나의 사내연애 이야기,장진영,북다,판매지수 726,2024년 07월
12,80,나의 X 오답노트 1,김사라,모모,"판매지수 1,338",2024년 05월
12,81,이번 생은 가주가 되겠습니다 4,김로아,디앤씨미디어(D&C미디어),판매지수 882,2024년 01월
12,82,더 캐슬 1~3 세트,진소예,에이템포미디어,판매지수 786,2023년 07월
12,83,누군가 내 몸에 빙의했다 5,신솔라,연담,판매지수 438,2023년 07월
12,84,누군가 내 몸에 빙의했다 4,신솔라,연담,판매지수 426,2023년 07월
12,85,누군가 내 몸에 빙의했다 3,신솔라,연담,판매지수 456,2023년 07월
12,86,누군가 내 몸에 빙의했다 2,신솔라,연담,판매지수 456,2023년 07월
12,87,누군가 내 몸에 빙의했다 1,신솔라,연담,판매지수 456,2023년 07월
12,88,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
12,89,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
12,90,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
12,91,재혼황후 4 (일반판),알파타르트,해피북스투유,판매지수 918,2020년 09월
12,92,영원의 사자들 2,정은궐,파란 (파란미디어),판매지수 618,2020년 09월
12,93,인소의 법칙 13,유한려,(주)디앤씨미디어-잇북,판매지수 510,2020년 03월
12,94,재혼황후 2 (일반판),알파타르트,해피북스투유,판매지수 978,2019년 12월
12,95,희란국 연가,김수지,FEEL,"판매지수 1,122",2019년 01월
12,96,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
12,97,어느 순간을 가리키자면,예소연,북다,판매지수 180,2024년 12월
12,98,러브 누아르,한정현,북다,판매지수 576,2024년 08월
12,99,너의 여름을 빌려줘,리지 덴트,마시멜로,판매지수 936,2024년 06월
12,100,나의 X 오답노트 2,김사라,모모,"판매지수 1,272",2024년 05월
