월,순위,제목,저자,출판사,판매지수,출판 년월
4,10,해리 포터와 마법사의 돌 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 19,359",2020년 10월
4,11,재와 물거품,김청귤,안전가옥,"판매지수 18,282",2021년 05월
4,12,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 8,970",2024년 02월
4,13,해리포터와 비밀의 방 1,J.K. 롤링,문학수첩,"판매지수 18,984",2019년 11월
4,14,해리포터와 비밀의 방 2,J.K. 롤링,문학수첩,"판매지수 17,592",2019년 11월
4,15,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 20,961",2023년 10월
4,16,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,212",2021년 10월
4,17,해리포터와 아즈카반의 죄수 1,J.K. 롤링,문학수첩,"판매지수 13,524",2019년 11월
4,18,"고양이 식당, 추억을 요리합니다",다카하시 유타,빈페이지,"판매지수 12,009",2023년 05월
4,19,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,074",2019년 11월
4,20,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 11,886",2019년 11월
4,21,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,610",2019년 11월
4,22,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,086",2022년 01월
4,23,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,878",2019년 11월
4,24,해리 포터 마법 연감,J.K. 롤링,문학수첩,"판매지수 12,564",2023년 12월
4,25,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,806",2019년 11월
4,26,해리포터 1~4부 세트,J.K. 롤링,문학수첩,"판매지수 10,356",2019년 11월
4,27,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,972",2023년 09월
4,28,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,282",2023년 09월
4,29,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,072",2023년 09월
4,30,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,720",2023년 01월
4,31,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,654",2023년 09월
4,32,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,918",2023년 01월
4,33,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,862",2023년 09월
4,34,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,318",2023년 09월
4,35,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,330",2023년 01월
4,36,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,636",2023년 01월
4,37,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,258",2022년 01월
4,38,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,450",2023년 01월
4,39,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,608",2022년 01월
4,40,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,598",2022년 01월
4,41,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,174",2020년 02월
4,42,전지적 독자 시점 PART 1 - 05,싱숑,비채,"판매지수 13,806",2022년 01월
4,43,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,930",2023년 01월
4,44,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,770",2022년 01월
4,45,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,358",2022년 01월
4,46,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 14,106",2022년 01월
4,47,해리포터와 불사조 기사단 2,J.K. 롤링,문학수첩,"판매지수 7,128",2019년 12월
4,48,해리포터와 불사조 기사단 1,J.K. 롤링,문학수첩,"판매지수 7,314",2019년 12월
4,49,전지적 독자 시점 PART 4&5 : 굿즈키트 세트,싱숑,비채,"판매지수 7,998",2023년 09월
4,50,"고양이 식당, 행복을 요리합니다",다카하시 유타,빈페이지,"판매지수 8,709",2023년 05월
4,51,해리포터와 불사조 기사단 3,J.K. 롤링,문학수첩,"판매지수 6,600",2019년 12월
4,52,해리포터와 불사조 기사단 4,J.K. 롤링,문학수첩,"판매지수 6,564",2019년 12월
4,53,해리포터와 죽음의 성물 1,J.K. 롤링,문학수첩,"판매지수 5,532",2020년 02월
4,54,해리포터와 죽음의 성물 2,J.K. 롤링,문학수첩,"판매지수 5,232",2020년 02월
4,55,해리포터와 혼혈 왕자 1,J.K. 롤링,문학수첩,"판매지수 6,438",2020년 01월
4,56,요괴어사 2,설민석,단꿈아이,"판매지수 13,698",2023년 12월
4,57,해리포터와 혼혈 왕자 2,J.K. 롤링,문학수첩,"판매지수 6,258",2020년 01월
4,58,해리포터와 비밀의 방,J.K. 롤링,문학수첩,"판매지수 3,258",2019년 11월
4,59,해리포터와 불사조 기사단 5,J.K. 롤링,문학수첩,"판매지수 6,540",2019년 12월
4,60,해리포터와 죽음의 성물 4,J.K. 롤링,문학수첩,"판매지수 4,860",2020년 02월
4,61,나 혼자만 레벨 업 4,추공,파피루스(디앤씨미디어),"판매지수 5,106",2019년 08월
4,62,해리포터와 죽음의 성물 3,J.K. 롤링,문학수첩,"판매지수 5,136",2020년 02월
4,63,나 혼자만 레벨 업 6,추공,파피루스(디앤씨미디어),"판매지수 5,268",2019년 08월
4,64,해리포터와 혼혈 왕자 4,J.K. 롤링,문학수첩,"판매지수 5,922",2020년 01월
4,65,나 혼자만 레벨 업 2,추공,파피루스(디앤씨미디어),"판매지수 5,136",2019년 08월
4,66,달의 아이,최윤석,포레스트북스,"판매지수 9,198",2023년 09월
4,67,해리포터와 혼혈 왕자 3,J.K. 롤링,문학수첩,"판매지수 6,138",2020년 01월
4,68,나 혼자만 레벨 업 1,추공,파피루스(디앤씨미디어),"판매지수 5,844",2019년 08월
4,69,나 혼자만 레벨 업 5,추공,파피루스(디앤씨미디어),"판매지수 5,190",2019년 08월
4,70,나 혼자만 레벨 업 8,추공,파피루스(디앤씨미디어),"판매지수 5,418",2019년 08월
4,71,나 혼자만 레벨 업 7,추공,파피루스(디앤씨미디어),"판매지수 5,262",2019년 08월
4,72,나 혼자만 레벨 업 3,추공,파피루스(디앤씨미디어),"판매지수 5,238",2019년 08월
4,73,데뷔 못 하면 죽는 병 걸림 2부 초판 양장본 세트,백덕수,위시북스,"판매지수 4,104",2023년 12월
4,74,작별의 건너편,시미즈 하루키,모모,"판매지수 8,370",2023년 05월
4,75,반지의 제왕 1~3 + 호빗 세트,J. R. R. 톨킨,arte(아르테),"판매지수 3,624",2021년 02월
4,76,해리포터와 아즈카반의 죄수,J.K. 롤링,문학수첩,"판매지수 3,234",2019년 11월
4,77,룬의 아이들 - 블러디드 6,전민희,엘릭시르,"판매지수 5,100",2023년 09월
4,78,해리포터와 마법사의 돌,J.K. 롤링,문학수첩,"판매지수 3,660",2019년 11월
4,79,환상서점,소서림,해피북스투유,"판매지수 4,584",2023년 02월
4,80,전지적 독자 시점 PART 2&3 : 굿즈키트 세트,싱숑,비채,"판매지수 4,698",2023년 01월
4,81,나니아 연대기,C. S. 루이스,시공주니어,"판매지수 8,424",2005년 11월
4,82,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 3,588",2019년 11월
4,83,데뷔 못 하면 죽는 병 걸림 1부 초판 한정 굿즈박스 세트,백덕수,위시북스,"판매지수 5,217",2022년 12월
4,84,얼음나무 숲,하지은,황금가지,"판매지수 5,310",2020년 03월
4,85,해리포터와 불사조 기사단 1,J.K. 롤링,문학수첩,"판매지수 3,768",2019년 12월
4,86,해리포터와 죽음의 성물 2,J.K. 롤링,문학수첩,"판매지수 4,008",2020년 02월
4,87,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 4,122",2019년 11월
4,88,소원성취 고객센터,마론,팩토리나인,"판매지수 1,632",2024년 02월
4,89,레디 플레이어 투,어니스트 클라인,에이콘출판사,"판매지수 1,362",2024년 02월
4,90,요괴어사,설민석,단꿈아이,"판매지수 7,416",2023년 04월
4,91,재벌집 막내아들 5,산경,테라코타,"판매지수 3,018",2022년 11월
4,92,재벌집 막내아들 3,산경,테라코타,"판매지수 3,000",2022년 11월
4,93,해리포터와 마법사의 돌 (일러스트 에디션),J.K. 롤링,문학수첩,"판매지수 5,274",2019년 11월
4,94,왕좌의 게임 1,조지 R. R. 마틴,은행나무,"판매지수 3,624",2016년 07월
4,95,눈물을 마시는 새 세트,이영도,황금가지,"판매지수 8,166",2003년 02월
4,96,작별의 건너편 2,시미즈 하루키,모모,"판매지수 4,236",2023년 10월
4,97,반지의 제왕 1,J. R. R. 톨킨,arte(아르테),"판매지수 2,688",2021년 02월
4,98,해리포터와 불사조 기사단 2,J.K. 롤링,문학수첩,"판매지수 4,008",2019년 12월
4,99,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
4,100,별을 쫓는 소년들 소설 1,HYBE,학산문화사,"판매지수 1,722",2024년 01월
5,1,내일의 으뜸,김빵,다향,"판매지수 57,738",2024년 05월
5,2,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 131,535",2022년 05월
5,3,룬의 아이들 - 블러디드 7,전민희,엘릭시르,"판매지수 16,494",2024년 05월
5,4,셰이커,이희영,래빗홀,"판매지수 22,062",2024년 05월
5,5,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,604",2019년 11월
5,6,전지적 독자 시점 아트북 에디션 세트 2,싱숑,비채,"판매지수 6,906",2024년 05월
5,7,달러구트 꿈 백화점,이미예,팩토리나인,"판매지수 57,615",2020년 07월
5,8,해리포터와 마법사의 돌 2,J.K. 롤링,문학수첩,"판매지수 29,832",2019년 11월
5,9,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,294",2020년 04월
5,10,메리골드 마음 사진관,윤정은,북로망스,"판매지수 58,368",2024년 01월
5,11,달러구트 꿈 백화점 2,이미예,팩토리나인,"판매지수 40,062",2021년 07월
5,12,기억서점,송유정,놀,"판매지수 7,119",2024년 05월
5,13,수상한 한의원,배명은,텍스티(TXTY),"판매지수 34,788",2024년 01월
5,14,재와 물거품,김청귤,안전가옥,"판매지수 18,282",2021년 05월
5,15,해리 포터와 마법사의 돌 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 19,359",2020년 10월
5,16,해리포터와 비밀의 방 1,J.K. 롤링,문학수첩,"판매지수 18,984",2019년 11월
5,17,해리포터와 비밀의 방 2,J.K. 롤링,문학수첩,"판매지수 17,592",2019년 11월
5,18,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 20,961",2023년 10월
5,19,"고양이 식당, 추억을 요리합니다",다카하시 유타,빈페이지,"판매지수 12,009",2023년 05월
5,20,퐁 카페의 마음 배달 고양이,시메노 나기,놀,"판매지수 4,272",2024년 05월
5,21,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,212",2021년 10월
5,22,해리포터와 아즈카반의 죄수 1,J.K. 롤링,문학수첩,"판매지수 13,524",2019년 11월
5,23,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,862",2023년 09월
5,24,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,074",2019년 11월
5,25,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,608",2022년 01월
5,26,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,318",2023년 09월
5,27,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,610",2019년 11월
5,28,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,086",2022년 01월
5,29,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,918",2023년 01월
5,30,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 11,886",2019년 11월
5,31,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,654",2023년 09월
5,32,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,806",2019년 11월
5,33,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,330",2023년 01월
5,34,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,282",2023년 09월
5,35,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,072",2023년 09월
5,36,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,720",2023년 01월
5,37,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,878",2019년 11월
5,38,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,174",2020년 02월
5,39,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,972",2023년 09월
5,40,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,930",2023년 01월
5,41,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,450",2023년 01월
5,42,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,598",2022년 01월
5,43,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,258",2022년 01월
5,44,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 8,970",2024년 02월
5,45,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,358",2022년 01월
5,46,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,770",2022년 01월
5,47,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,636",2023년 01월
5,48,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 14,106",2022년 01월
5,49,전지적 독자 시점 PART 1 - 05,싱숑,비채,"판매지수 13,806",2022년 01월
5,50,해리 포터 마법 연감,J.K. 롤링,문학수첩,"판매지수 12,564",2023년 12월
5,51,"고양이 식당, 행복을 요리합니다",다카하시 유타,빈페이지,"판매지수 8,709",2023년 05월
5,52,해리포터 1~4부 세트,J.K. 롤링,문학수첩,"판매지수 10,356",2019년 11월
5,53,룬의 아이들 - 블러디드 6,전민희,엘릭시르,"판매지수 5,100",2023년 09월
5,54,해리포터와 불사조 기사단 2,J.K. 롤링,문학수첩,"판매지수 7,128",2019년 12월
5,55,해리포터와 불사조 기사단 1,J.K. 롤링,문학수첩,"판매지수 7,314",2019년 12월
5,56,나 혼자만 레벨 업 1,추공,파피루스(디앤씨미디어),"판매지수 5,844",2019년 08월
5,57,작별의 건너편,시미즈 하루키,모모,"판매지수 8,370",2023년 05월
5,58,전지적 독자 시점 PART 4&5 : 굿즈키트 세트,싱숑,비채,"판매지수 7,998",2023년 09월
5,59,달의 아이,최윤석,포레스트북스,"판매지수 9,198",2023년 09월
5,60,해리포터와 불사조 기사단 5,J.K. 롤링,문학수첩,"판매지수 6,540",2019년 12월
5,61,해리포터와 불사조 기사단 3,J.K. 롤링,문학수첩,"판매지수 6,600",2019년 12월
5,62,해리포터와 불사조 기사단 4,J.K. 롤링,문학수첩,"판매지수 6,564",2019년 12월
5,63,나 혼자만 레벨 업 2,추공,파피루스(디앤씨미디어),"판매지수 5,136",2019년 08월
5,64,작별의 건너편 3,시미즈 하루키,모모,"판매지수 2,808",2024년 04월
5,65,요괴어사 2,설민석,단꿈아이,"판매지수 13,698",2023년 12월
5,66,나 혼자만 레벨 업 3,추공,파피루스(디앤씨미디어),"판매지수 5,238",2019년 08월
5,67,해리포터와 혼혈 왕자 2,J.K. 롤링,문학수첩,"판매지수 6,258",2020년 01월
5,68,나 혼자만 레벨 업 8,추공,파피루스(디앤씨미디어),"판매지수 5,418",2019년 08월
5,69,나 혼자만 레벨 업 5,추공,파피루스(디앤씨미디어),"판매지수 5,190",2019년 08월
5,70,해리포터와 혼혈 왕자 1,J.K. 롤링,문학수첩,"판매지수 6,438",2020년 01월
5,71,해리포터와 혼혈 왕자 3,J.K. 롤링,문학수첩,"판매지수 6,138",2020년 01월
5,72,나 혼자만 레벨 업 4,추공,파피루스(디앤씨미디어),"판매지수 5,106",2019년 08월
5,73,나 혼자만 레벨 업 7,추공,파피루스(디앤씨미디어),"판매지수 5,262",2019년 08월
5,74,사랑하는 나의 억압자 1~4 세트,서사희,블라썸,"판매지수 2,112",2024년 05월
5,75,나 혼자만 레벨 업 6,추공,파피루스(디앤씨미디어),"판매지수 5,268",2019년 08월
5,76,데뷔 못 하면 죽는 병 걸림 2부 초판 양장본 세트,백덕수,위시북스,"판매지수 4,104",2023년 12월
5,77,해리포터와 죽음의 성물 2,J.K. 롤링,문학수첩,"판매지수 5,232",2020년 02월
5,78,해리포터와 혼혈 왕자 4,J.K. 롤링,문학수첩,"판매지수 5,922",2020년 01월
5,79,해리포터와 죽음의 성물 1,J.K. 롤링,문학수첩,"판매지수 5,532",2020년 02월
5,80,나니아 연대기,C. S. 루이스,시공주니어,"판매지수 8,424",2005년 11월
5,81,해리포터와 죽음의 성물 4,J.K. 롤링,문학수첩,"판매지수 4,860",2020년 02월
5,82,해리포터와 죽음의 성물 3,J.K. 롤링,문학수첩,"판매지수 5,136",2020년 02월
5,83,전지적 독자 시점 PART 2&3 : 굿즈키트 세트,싱숑,비채,"판매지수 4,698",2023년 01월
5,84,해리포터와 마법사의 돌,J.K. 롤링,문학수첩,"판매지수 3,660",2019년 11월
5,85,얼음나무 숲,하지은,황금가지,"판매지수 5,310",2020년 03월
5,86,해리포터와 비밀의 방,J.K. 롤링,문학수첩,"판매지수 3,258",2019년 11월
5,87,작별의 건너편 2,시미즈 하루키,모모,"판매지수 4,236",2023년 10월
5,88,해리포터와 아즈카반의 죄수,J.K. 롤링,문학수첩,"판매지수 3,234",2019년 11월
5,89,눈물을 마시는 새 세트,이영도,황금가지,"판매지수 8,166",2003년 02월
5,90,나쁜 시녀들 1~5 세트,자야,아시아,판매지수 636,2024년 05월
5,91,요괴어사,설민석,단꿈아이,"판매지수 7,416",2023년 04월
5,92,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 3,588",2019년 11월
5,93,반지의 제왕 1~3 + 호빗 세트,J. R. R. 톨킨,arte(아르테),"판매지수 3,624",2021년 02월
5,94,해리포터와 마법사의 돌 (일러스트 에디션),J.K. 롤링,문학수첩,"판매지수 5,274",2019년 11월
5,95,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 4,122",2019년 11월
5,96,환상서점,소서림,해피북스투유,"판매지수 4,584",2023년 02월
5,97,해리포터와 불의 잔 (일러스트 에디션),J.K. 롤링,문학수첩,"판매지수 2,592",2020년 09월
5,98,악몽 면역자,조혜린,이지북,"판매지수 2,208",2024년 06월
5,99,룬의 아이들 - 블러디드 5,전민희,엘릭시르,"판매지수 2,094",2022년 05월
5,100,해리포터와 혼혈 왕자 2,J.K. 롤링,문학수첩,"판매지수 3,288",2020년 01월
6,1,내일의 으뜸,김빵,다향,"판매지수 57,738",2024년 05월
6,2,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 131,535",2022년 05월
6,3,룬의 아이들 - 블러디드 7,전민희,엘릭시르,"판매지수 16,494",2024년 05월
6,4,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,604",2019년 11월
6,5,달러구트 꿈 백화점,이미예,팩토리나인,"판매지수 57,615",2020년 07월
6,6,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,294",2020년 04월
6,7,해리포터와 마법사의 돌 2,J.K. 롤링,문학수첩,"판매지수 29,832",2019년 11월
6,8,셰이커,이희영,래빗홀,"판매지수 22,062",2024년 05월
6,9,달러구트 꿈 백화점 2,이미예,팩토리나인,"판매지수 40,062",2021년 07월
6,10,해리포터와 비밀의 방 1,J.K. 롤링,문학수첩,"판매지수 18,984",2019년 11월
6,11,기억서점,송유정,놀,"판매지수 7,119",2024년 05월
6,12,전지적 독자 시점 아트북 에디션 세트 2,싱숑,비채,"판매지수 6,906",2024년 05월
6,13,메리골드 마음 사진관,윤정은,북로망스,"판매지수 58,368",2024년 01월
6,14,해리포터와 비밀의 방 2,J.K. 롤링,문학수첩,"판매지수 17,592",2019년 11월
6,15,해리 포터와 마법사의 돌 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 19,359",2020년 10월
6,16,수상한 한의원,배명은,텍스티(TXTY),"판매지수 34,788",2024년 01월
6,17,재와 물거품,김청귤,안전가옥,"판매지수 18,282",2021년 05월
6,18,"고양이 식당, 추억을 요리합니다",다카하시 유타,빈페이지,"판매지수 12,009",2023년 05월
6,19,해리포터와 아즈카반의 죄수 1,J.K. 롤링,문학수첩,"판매지수 13,524",2019년 11월
6,20,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,074",2019년 11월
6,21,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 11,886",2019년 11월
6,22,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 20,961",2023년 10월
6,23,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,972",2023년 09월
6,24,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,930",2023년 01월
6,25,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,610",2019년 11월
6,26,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,086",2022년 01월
6,27,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,654",2023년 09월
6,28,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,318",2023년 09월
6,29,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,636",2023년 01월
6,30,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 8,970",2024년 02월
6,31,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,072",2023년 09월
6,32,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,918",2023년 01월
6,33,전지적 독자 시점 PART 1 - 05,싱숑,비채,"판매지수 13,806",2022년 01월
6,34,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,282",2023년 09월
6,35,"고양이 식당, 행복을 요리합니다",다카하시 유타,빈페이지,"판매지수 8,709",2023년 05월
6,36,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,720",2023년 01월
6,37,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,450",2023년 01월
6,38,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,862",2023년 09월
6,39,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,358",2022년 01월
6,40,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,878",2019년 11월
6,41,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,330",2023년 01월
6,42,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 14,106",2022년 01월
6,43,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,608",2022년 01월
6,44,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,174",2020년 02월
6,45,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,258",2022년 01월
6,46,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,806",2019년 11월
6,47,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,770",2022년 01월
6,48,퐁 카페의 마음 배달 고양이,시메노 나기,놀,"판매지수 4,272",2024년 05월
6,49,해리포터 1~4부 세트,J.K. 롤링,문학수첩,"판매지수 10,356",2019년 11월
6,50,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,598",2022년 01월
6,51,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,212",2021년 10월
6,52,악몽 면역자,조혜린,이지북,"판매지수 2,208",2024년 06월
6,53,해리 포터 마법 연감,J.K. 롤링,문학수첩,"판매지수 12,564",2023년 12월
6,54,룬의 아이들 - 블러디드 6,전민희,엘릭시르,"판매지수 5,100",2023년 09월
6,55,해리포터와 불사조 기사단 2,J.K. 롤링,문학수첩,"판매지수 7,128",2019년 12월
6,56,해리포터와 불사조 기사단 1,J.K. 롤링,문학수첩,"판매지수 7,314",2019년 12월
6,57,해리포터와 불사조 기사단 5,J.K. 롤링,문학수첩,"판매지수 6,540",2019년 12월
6,58,요괴어사 2,설민석,단꿈아이,"판매지수 13,698",2023년 12월
6,59,나 혼자만 레벨 업 1,추공,파피루스(디앤씨미디어),"판매지수 5,844",2019년 08월
6,60,나니아 연대기,C. S. 루이스,시공주니어,"판매지수 8,424",2005년 11월
6,61,해리포터와 불사조 기사단 3,J.K. 롤링,문학수첩,"판매지수 6,600",2019년 12월
6,62,해리포터와 불사조 기사단 4,J.K. 롤링,문학수첩,"판매지수 6,564",2019년 12월
6,63,나 혼자만 레벨 업 4,추공,파피루스(디앤씨미디어),"판매지수 5,106",2019년 08월
6,64,해리포터와 죽음의 성물 1,J.K. 롤링,문학수첩,"판매지수 5,532",2020년 02월
6,65,나 혼자만 레벨 업 3,추공,파피루스(디앤씨미디어),"판매지수 5,238",2019년 08월
6,66,눈물을 마시는 새 세트,이영도,황금가지,"판매지수 8,166",2003년 02월
6,67,해리포터와 혼혈 왕자 4,J.K. 롤링,문학수첩,"판매지수 5,922",2020년 01월
6,68,해리포터와 혼혈 왕자 3,J.K. 롤링,문학수첩,"판매지수 6,138",2020년 01월
6,69,나 혼자만 레벨 업 5,추공,파피루스(디앤씨미디어),"판매지수 5,190",2019년 08월
6,70,나 혼자만 레벨 업 2,추공,파피루스(디앤씨미디어),"판매지수 5,136",2019년 08월
6,71,나 혼자만 레벨 업 8,추공,파피루스(디앤씨미디어),"판매지수 5,418",2019년 08월
6,72,해리포터와 혼혈 왕자 2,J.K. 롤링,문학수첩,"판매지수 6,258",2020년 01월
6,73,해리포터와 혼혈 왕자 1,J.K. 롤링,문학수첩,"판매지수 6,438",2020년 01월
6,74,나 혼자만 레벨 업 7,추공,파피루스(디앤씨미디어),"판매지수 5,262",2019년 08월
6,75,나 혼자만 레벨 업 6,추공,파피루스(디앤씨미디어),"판매지수 5,268",2019년 08월
6,76,해리포터와 죽음의 성물 3,J.K. 롤링,문학수첩,"판매지수 5,136",2020년 02월
6,77,해리포터와 죽음의 성물 2,J.K. 롤링,문학수첩,"판매지수 5,232",2020년 02월
6,78,작별의 건너편,시미즈 하루키,모모,"판매지수 8,370",2023년 05월
6,79,얼음나무 숲,하지은,황금가지,"판매지수 5,310",2020년 03월
6,80,해리포터와 죽음의 성물 4,J.K. 롤링,문학수첩,"판매지수 4,860",2020년 02월
6,81,요괴어사,설민석,단꿈아이,"판매지수 7,416",2023년 04월
6,82,룬의 아이들 - 블러디드 1,전민희,엘릭시르,"판매지수 1,458",2018년 11월
6,83,데뷔 못 하면 죽는 병 걸림 2부 초판 양장본 세트,백덕수,위시북스,"판매지수 4,104",2023년 12월
6,84,해리포터와 마법사의 돌,J.K. 롤링,문학수첩,"판매지수 3,660",2019년 11월
6,85,왕좌의 게임 1,조지 R. R. 마틴,은행나무,"판매지수 3,624",2016년 07월
6,86,사랑하는 나의 억압자 1~4 세트,서사희,블라썸,"판매지수 2,112",2024년 05월
6,87,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 4,122",2019년 11월
6,88,해리포터와 아즈카반의 죄수,J.K. 롤링,문학수첩,"판매지수 3,234",2019년 11월
6,89,해리포터와 비밀의 방,J.K. 롤링,문학수첩,"판매지수 3,258",2019년 11월
6,90,룬의 아이들 - 윈터러 완전판 1~7 세트,전민희,엘릭시르,"판매지수 3,162",2019년 06월
