월,순위,제목,저자,출판사,판매지수,출판 년월
12,26,가연물 可燃物,요네자와 호노부,리드비(READbie),"판매지수 10,740",2024년 08월
12,27,비정근,히가시노 게이고,하빌리스,"판매지수 3,120",2024년 12월
12,28,오렌지와 빵칼,청예,허블,"판매지수 10,533",2024년 07월
12,29,백설공주에게 죽음을 (특별판),넬레 노이하우스,북로드,"판매지수 39,837",2024년 05월
12,30,카스트라토,표창원,&(앤드),"판매지수 11,406",2024년 09월
12,31,장미의 이름 세트,움베르토 에코,열린책들,"판매지수 7,062",2006년 04월
12,32,마력의 태동,히가시노 게이고,현대문학,"판매지수 9,126",2019년 01월
12,33,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
12,34,악마의 계약서는 만기 되지 않는다,리러하,팩토리나인,"판매지수 5,370",2022년 08월
12,35,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월
12,36,금단의 마술,히가시노 게이고,재인,"판매지수 22,164",2024년 02월
12,37,곰탕 1,김영탁,arte(아르테),"판매지수 8,796",2018년 03월
12,38,회생의 갈림길,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,530",2024년 10월
12,39,피와 기름,단요,래빗홀,"판매지수 2,385",2024년 11월
12,40,곰탕 2,김영탁,arte(아르테),"판매지수 6,690",2018년 03월
12,41,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
12,42,적산가옥의 유령,조예은,현대문학,"판매지수 12,330",2024년 06월
12,43,테디베어는 죽지 않아,조예은,안전가옥,"판매지수 6,048",2023년 06월
12,44,얼음나무 숲,하지은,황금가지,"판매지수 5,340",2020년 03월
12,45,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
12,46,한밤중의 마리오네트,치넨 미키토,북플라자,"판매지수 1,638",2024년 12월
12,47,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월
12,48,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
12,49,우중괴담,미쓰다 신조,북로드,"판매지수 4,638",2022년 11월
12,50,하쿠바산장 살인사건,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,868",2020년 04월
12,51,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,"판매지수 6,186",2022년 12월
12,52,살인자 외,어네스트 밀러 헤밍웨이,코너스톤(도서),"판매지수 6,582",2017년 06월
12,53,표정 없는 검사의 사투,나카야마 시치리,블루홀6,"판매지수 1,908",2024년 11월
12,54,편지,히가시노 게이고,알에이치코리아(RHK),"판매지수 4,242",2019년 04월
12,55,애크로이드 살인 사건,애거사 크리스티,황금가지,"판매지수 4,800",2013년 12월
12,56,추리소설가의 살인사건,히가시노 게이고,소미미디어,"판매지수 4,752",2024년 07월
12,57,용의자들,정해연,위즈덤하우스,"판매지수 8,340",2024년 05월
12,58,잠자는 숲,히가시노 게이고,현대문학,"판매지수 3,372",2019년 07월
12,59,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
12,60,클론,문정,행복우물,"판매지수 2,868",2024년 12월
12,61,유골에 대한 기이한 취향,엘리스 피터스,북하우스,"판매지수 2,004",2024년 08월
12,62,졸업,히가시노 게이고,현대문학,"판매지수 3,996",2019년 07월
12,63,명탐정 코난 2,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,834",2020년 08월
12,64,인플루언스,곤도 후미에,북플라자,"판매지수 1,014",2024년 12월
12,65,미제레레,최난영,토마토출판사,"판매지수 2,076",2024년 08월
12,66,셜록 홈즈 전집 세트,아서 코난 도일,황금가지,"판매지수 2,868",2002년 10월
12,67,13계단,다카노 가즈아키,황금가지,"판매지수 4,236",2005년 12월
12,68,범죄 청소부 마담 B,상드린 데통브,다산책방,"판매지수 1,080",2024년 12월
12,69,망내인,찬호께이,한스미디어,"판매지수 3,828",2023년 06월
12,70,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월
12,71,타나토노트 1,베르나르 베르베르,열린책들,"판매지수 2,472",2000년 09월
12,72,추리의 민족,박희종,텍스티(TXTY),판매지수 960,2024년 11월
12,73,지옥 : 신의 실수,류시은,와우포인트 퍼블리싱,"판매지수 1,320",2024년 12월
12,74,청과 부동명왕,미야베 미유키,북스피어,"판매지수 4,758",2024년 09월
12,75,모방범 3,미야베 미유키,문학동네,"판매지수 3,570",2012년 03월
12,76,십각관의 살인,아야츠지 유키토,한스미디어,"판매지수 3,618",2005년 07월
12,77,타나토노트 2,베르나르 베르베르,열린책들,"판매지수 1,944",2000년 09월
12,78,더블,정해연,해피북스투유,"판매지수 2,670",2023년 01월
12,79,홀리,스티븐 킹,황금가지,"판매지수 6,810",2024년 08월
12,80,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
12,81,이상한 그림,우케쓰,북다,"판매지수 3,660",2023년 07월
12,82,블랙 쇼맨과 환상의 여자,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,892",2023년 04월
12,83,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
12,84,모방범 1,미야베 미유키,문학동네,"판매지수 3,930",2012년 03월
12,85,명탐정 코난 20,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,229",1998년 10월
12,86,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
12,87,활자잔혹극,루스 렌들,북스피어,"판매지수 7,092",2024년 06월
12,88,누굴 죽였을까,정해연,북다,"판매지수 5,076",2024년 02월
12,89,루팡의 딸,요코제키 다이,북플라자,"판매지수 2,688",2019년 09월
12,90,모방범 2,미야베 미유키,문학동네,"판매지수 3,528",2012년 03월
12,91,명탐정 코난 22,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 1,860",1999년 04월
12,92,아이 윌 파인드 유,할런 코벤,문학수첩,"판매지수 1,248",2024년 10월
12,93,십계,유키 하루오,블루홀6,"판매지수 6,036",2024년 07월
12,94,붉은 손가락,히가시노 게이고,현대문학,"판매지수 4,086",2019년 07월
12,95,벚꽃 지는 계절에 그대를 그리워하네,우타노 쇼고,한스미디어,"판매지수 4,254",2019년 03월
12,96,Y의 비극,엘러리 퀸,검은숲,"판매지수 1,542",2013년 05월
12,97,명탐정 코난 15,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,070",1997년 08월
12,98,교수대 위의 까마귀,홍정기,서랍의날씨,판매지수 558,2024년 12월
12,99,2인조,정해연,엘릭시르,"판매지수 3,912",2024년 07월
12,100,시 탐정 사무소,이락,안녕로빈,"판매지수 1,317",2023년 09월
