월,순위,제목,저자,출판사,판매지수,출판 년월
8,23,북천전기 24,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 06월
8,24,절대 검감 9,한중월야,시공사,판매지수 312,2022년 07월
8,25,절대 검감 8,한중월야,시공사,판매지수 276,2022년 07월
8,26,절대 검감 7,한중월야,시공사,판매지수 306,2022년 07월
8,27,사조영웅전 8,김용,김영사,판매지수 336,2020년 07월
8,28,사조영웅전 7,김용,김영사,판매지수 336,2020년 07월
8,29,사조영웅전 6,김용,김영사,판매지수 378,2020년 07월
8,30,소오강호 1,김용,김영사,판매지수 204,2018년 10월
8,31,무림오적 68,백야,파피루스(디앤씨미디어),판매지수 84,2024년 07월
8,32,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
8,33,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
8,34,천잠비룡포 15,한백림,청어람,판매지수 108,2021년 07월
8,35,사조영웅전 4,김용,김영사,판매지수 498,2020년 07월
8,36,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
8,37,소오강호 8,김용,김영사,판매지수 132,2018년 10월
8,38,소오강호 7,김용,김영사,판매지수 120,2018년 10월
8,39,소오강호 6,김용,김영사,판매지수 120,2018년 10월
8,40,소오강호 2,김용,김영사,판매지수 120,2018년 10월
8,41,묵향 23,전동조,스카이BOOK,판매지수 462,2007년 12월
8,42,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
8,43,북천전기 23,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 05월
8,44,의천도룡기 2,김용,김영사,판매지수 150,2023년 10월
8,45,의천도룡기 1,김용,김영사,판매지수 198,2023년 10월
8,46,절대 검감 6,한중월야,시공사,판매지수 306,2022년 07월
8,47,절대 검감 5,한중월야,시공사,판매지수 342,2022년 07월
8,48,절대 검감 4,한중월야,시공사,판매지수 288,2022년 07월
8,49,천잠비룡포 22,한백림,청어람,판매지수 120,2022년 02월
8,50,천잠비룡포 21,한백림,청어람,판매지수 108,2021년 12월
8,51,천잠비룡포 20,한백림,청어람,판매지수 96,2021년 12월
8,52,천잠비룡포 19,한백림,청어람,판매지수 96,2021년 10월
8,53,천잠비룡포 18,한백림,청어람,판매지수 96,2021년 09월
8,54,천잠비룡포 17,한백림,청어람,판매지수 84,2021년 09월
8,55,천잠비룡포 16,한백림,청어람,판매지수 84,2021년 08월
8,56,녹정기 세트,김용,김영사,판매지수 684,2021년 01월
8,57,녹정기 1,김용,김영사,판매지수 60,2021년 01월
8,58,장씨세가 호위무사 제4막 10,조형근,청어람,판매지수 36,2020년 10월
8,59,장씨세가 호위무사 제3막 9,조형근,청어람,판매지수 24,2020년 09월
8,60,사조영웅전 5,김용,김영사,판매지수 378,2020년 07월
8,61,천룡팔부 2,김용,김영사,판매지수 132,2020년 05월
8,62,소오강호 5,김용,김영사,판매지수 174,2018년 10월
8,63,소오강호 4,김용,김영사,판매지수 198,2018년 10월
8,64,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
8,65,천잠비룡포 14,한백림,청어람,판매지수 72,2013년 09월
8,66,묵향 29,전동조,스카이BOOK,판매지수 360,2011년 12월
8,67,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
8,68,묵향 25,전동조,스카이BOOK,판매지수 444,2009년 07월
8,69,묵향 24,전동조,스카이BOOK,판매지수 360,2008년 07월
8,70,창귀무쌍 10,송장벌레,로크미디어,판매지수 36,2024년 07월
8,71,하북팽가 검술천재 30,이도훈,로크미디어,판매지수 102,2024년 06월
8,72,창룡군림 8,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 07월
8,73,절대강한 12,백보,파피루스(디앤씨미디어),판매지수 60,2024년 06월
8,74,창귀무쌍 9,송장벌레,로크미디어,판매지수 36,2024년 06월
8,75,무림오적 67,백야,파피루스(디앤씨미디어),판매지수 72,2024년 06월
8,76,하북팽가 검술천재 29,이도훈,로크미디어,판매지수 126,2024년 05월
8,77,하북팽가 검술천재 28,이도훈,로크미디어,판매지수 96,2024년 05월
8,78,무림오적 66,백야,파피루스(디앤씨미디어),판매지수 108,2024년 05월
8,79,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
8,80,하북팽가 검술천재 27,이도훈,로크미디어,판매지수 84,2024년 04월
8,81,무림오적 65,백야,파피루스(디앤씨미디어),판매지수 108,2024년 04월
8,82,무림오적 64,백야,파피루스(디앤씨미디어),판매지수 108,2024년 03월
8,83,무림오적 63,백야,파피루스(디앤씨미디어),판매지수 84,2024년 02월
8,84,무림오적 62,백야,파피루스(디앤씨미디어),판매지수 84,2024년 01월
8,85,절대강한 6,백보,파피루스(디앤씨미디어),판매지수 150,2023년 12월
8,86,무림오적 61,백야,파피루스(디앤씨미디어),판매지수 108,2023년 12월
8,87,무림오적 60,백야,파피루스(디앤씨미디어),판매지수 72,2023년 11월
8,88,의천도룡기 8,김용,김영사,판매지수 222,2023년 10월
8,89,의천도룡기 7,김용,김영사,판매지수 210,2023년 10월
8,90,의천도룡기 6,김용,김영사,판매지수 210,2023년 10월
8,91,의천도룡기 5,김용,김영사,판매지수 210,2023년 10월
8,92,의천도룡기 4,김용,김영사,판매지수 138,2023년 10월
8,93,의천도룡기 3,김용,김영사,판매지수 162,2023년 10월
8,94,무림오적 59,백야,파피루스(디앤씨미디어),판매지수 48,2023년 10월
8,95,무림오적 58,백야,파피루스(디앤씨미디어),판매지수 36,2023년 09월
8,96,무림오적 57,백야,파피루스(디앤씨미디어),판매지수 36,2023년 08월
8,97,일편독심 3,천사같은,씨큐브(느낌이있는책),판매지수 60,2023년 08월
8,98,일편독심 2,천사같은,씨큐브(느낌이있는책),판매지수 60,2023년 08월
8,99,일편독심 1,천사같은,씨큐브(느낌이있는책),판매지수 72,2023년 08월
8,100,장야 : 야 4,묘니,메타노블,판매지수 126,2023년 07월
9,1,광마회귀 1,유진성,문학수첩,"판매지수 4,221",2024년 07월
9,2,광마회귀 2,유진성,문학수첩,"판매지수 3,726",2024년 07월
9,3,광마회귀 3,유진성,문학수첩,"판매지수 3,630",2024년 07월
9,4,광마회귀 4,유진성,문학수첩,"판매지수 3,510",2024년 07월
9,5,광마회귀 8,유진성,문학수첩,"판매지수 3,054",2024년 08월
9,6,광마회귀 7,유진성,문학수첩,"판매지수 3,096",2024년 08월
9,7,광마회귀 6,유진성,문학수첩,"판매지수 3,204",2024년 08월
9,8,광마회귀 5,유진성,문학수첩,"판매지수 3,234",2024년 08월
9,9,화산귀환 4,비가,러프미디어,"판매지수 5,232",2024년 05월
9,10,화산귀환 7,비가,러프미디어,"판매지수 5,112",2024년 05월
9,11,화산귀환 6,비가,러프미디어,"판매지수 4,470",2024년 05월
9,12,화산귀환 5,비가,러프미디어,"판매지수 5,082",2024년 05월
9,13,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
9,14,화산귀환 3,비가,러프미디어,"판매지수 4,932",2024년 05월
9,15,화산귀환 1,비가,러프미디어,"판매지수 5,250",2023년 06월
9,16,광마회귀 5~8 세트,유진성,문학수첩,"판매지수 1,740",2024년 08월
9,17,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
9,18,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
9,19,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
9,20,사조영웅전 4,김용,김영사,판매지수 498,2020년 07월
9,21,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
9,22,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
9,23,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
9,24,사조영웅전 7,김용,김영사,판매지수 336,2020년 07월
9,25,사조영웅전 6,김용,김영사,판매지수 378,2020년 07월
9,26,사조영웅전 5,김용,김영사,판매지수 378,2020년 07월
9,27,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
9,28,소오강호 4,김용,김영사,판매지수 198,2018년 10월
9,29,소오강호 3,김용,김영사,판매지수 96,2018년 10월
9,30,사조영웅전 8,김용,김영사,판매지수 336,2020년 07월
9,31,무림오적 69,백야,파피루스(디앤씨미디어),판매지수 84,2024년 08월
9,32,"다시, 칠석야",이재일,새파란상상 (파란미디어),판매지수 258,2022년 02월
9,33,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
9,34,묵향 25,전동조,스카이BOOK,판매지수 444,2009년 07월
9,35,하북팽가 검술천재 30,이도훈,로크미디어,판매지수 102,2024년 06월
9,36,하북팽가 검술천재 31,이도훈,로크미디어,판매지수 90,2024년 06월
9,37,하북팽가 검술천재 33,이도훈,로크미디어,판매지수 90,2024년 07월
9,38,하북팽가 검술천재 32,이도훈,로크미디어,판매지수 90,2024년 07월
9,39,초한지,김종서,느낌이있는책,판매지수 336,2024년 09월
9,40,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
9,41,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
9,42,절대 검감 7,한중월야,시공사,판매지수 306,2022년 07월
9,43,절대 검감 5,한중월야,시공사,판매지수 342,2022년 07월
9,44,절대 검감 3,한중월야,시공사,판매지수 258,2022년 07월
9,45,절대 검감 2,한중월야,시공사,판매지수 318,2022년 07월
9,46,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
9,47,장씨세가 호위무사 제5막 세트,조형근,청어람,판매지수 216,2019년 07월
9,48,소오강호 8,김용,김영사,판매지수 132,2018년 10월
9,49,소오강호 7,김용,김영사,판매지수 120,2018년 10월
9,50,소오강호 6,김용,김영사,판매지수 120,2018년 10월
9,51,소오강호 5,김용,김영사,판매지수 174,2018년 10월
9,52,소오강호 2,김용,김영사,판매지수 120,2018년 10월
9,53,소오강호 1,김용,김영사,판매지수 204,2018년 10월
9,54,미야모토 무사시 5,요시카와 에이지,문예춘추사,판매지수 24,2015년 01월
9,55,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
9,56,북천전기 26,천봉,파피루스(디앤씨미디어),판매지수 96,2024년 08월
9,57,하북팽가 검술천재 35,이도훈,로크미디어,판매지수 78,2024년 08월
9,58,하북팽가 검술천재 34,이도훈,로크미디어,판매지수 90,2024년 08월
9,59,북천전기 27,천봉,파피루스(디앤씨미디어),판매지수 60,2024년 09월
9,60,고금제일록 12,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 08월
9,61,창룡군림 9,북미혼,파피루스(디앤씨미디어),판매지수 24,2024년 08월
9,62,고금제일록 11,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 07월
9,63,고금제일록 10,묘수,파피루스(디앤씨미디어),판매지수 48,2024년 06월
9,64,북천전기 24,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 06월
9,65,고금제일록 9,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 05월
9,66,창귀무쌍 8,송장벌레,로크미디어,판매지수 120,2024년 05월
9,67,고금제일록 8,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 04월
9,68,하북팽가 검술천재 25,이도훈,로크미디어,판매지수 108,2024년 03월
9,69,고금제일록 7,묘수,파피루스(디앤씨미디어),판매지수 48,2024년 03월
9,70,창룡군림 3,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 02월
9,71,고금제일록 6,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 02월
9,72,하북팽가 검술천재 24,이도훈,로크미디어,판매지수 108,2024년 02월
9,73,창룡군림 2,북미혼,파피루스(디앤씨미디어),판매지수 84,2024년 01월
9,74,창룡군림 1,북미혼,파피루스(디앤씨미디어),판매지수 138,2024년 01월
9,75,고금제일록 5,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 01월
9,76,하북팽가 검술천재 23,이도훈,로크미디어,판매지수 96,2024년 01월
9,77,고금제일록 4,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 12월
9,78,하북팽가 검술천재 22,이도훈,로크미디어,판매지수 84,2023년 12월
9,79,하북팽가 검술천재 21,이도훈,로크미디어,판매지수 36,2023년 11월
9,80,고금제일록 3,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 11월
9,81,의천도룡기 3,김용,김영사,판매지수 162,2023년 10월
9,82,의천도룡기 2,김용,김영사,판매지수 150,2023년 10월
9,83,의천도룡기 1,김용,김영사,판매지수 198,2023년 10월
9,84,고금제일록 2,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
9,85,고금제일록 1,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
9,86,하북팽가 검술천재 19,이도훈,로크미디어,판매지수 24,2023년 09월
9,87,무인환생 8,윤신현,로크미디어,판매지수 12,2023년 07월
9,88,하북팽가 검술천재 16,이도훈,로크미디어,판매지수 36,2023년 06월
9,89,무인환생 7,윤신현,로크미디어,판매지수 12,2023년 06월
9,90,무인환생 6,윤신현,로크미디어,판매지수 12,2023년 05월
9,91,하북팽가 검술천재 14,이도훈,로크미디어,판매지수 36,2023년 04월
9,92,무인환생 5,윤신현,로크미디어,판매지수 12,2023년 04월
9,93,하북팽가 검술천재 13,이도훈,로크미디어,판매지수 36,2023년 03월
9,94,무인환생 4,윤신현,로크미디어,판매지수 12,2023년 03월
9,95,하북팽가 검술천재 12,이도훈,로크미디어,판매지수 36,2023년 02월
9,96,무인환생 3,윤신현,로크미디어,판매지수 12,2023년 02월
9,97,하북팽가 검술천재 11,이도훈,로크미디어,판매지수 24,2023년 01월
9,98,무인환생 2,윤신현,로크미디어,판매지수 12,2023년 01월
9,99,무인환생 1,윤신현,로크미디어,판매지수 12,2023년 01월
9,100,무사정천 18,천봉,파피루스(디앤씨미디어),판매지수 24,2022년 09월
10,1,화산귀환 1,비가,러프미디어,"판매지수 5,250",2023년 06월
10,2,화산귀환 2,비가,러프미디어,"판매지수 4,422",2023년 06월
10,3,화산귀환 3,비가,러프미디어,"판매지수 4,932",2024년 05월
10,4,광마회귀 3,유진성,문학수첩,"판매지수 3,630",2024년 07월
10,5,화산귀환 5,비가,러프미디어,"판매지수 5,082",2024년 05월
10,6,화산귀환 4,비가,러프미디어,"판매지수 5,232",2024년 05월
10,7,화산귀환 7,비가,러프미디어,"판매지수 5,112",2024년 05월
10,8,광마회귀 4,유진성,문학수첩,"판매지수 3,510",2024년 07월
10,9,광마회귀 1,유진성,문학수첩,"판매지수 4,221",2024년 07월
10,10,화산귀환 6,비가,러프미디어,"판매지수 4,470",2024년 05월
10,11,광마회귀 2,유진성,문학수첩,"판매지수 3,726",2024년 07월
10,12,광마회귀 5,유진성,문학수첩,"판매지수 3,234",2024년 08월
10,13,광마회귀 8,유진성,문학수첩,"판매지수 3,054",2024년 08월
10,14,광마회귀 7,유진성,문학수첩,"판매지수 3,096",2024년 08월
10,15,광마회귀 6,유진성,문학수첩,"판매지수 3,204",2024년 08월
10,16,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
10,17,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
10,18,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
10,19,무림오적 70,백야,파피루스(디앤씨미디어),판매지수 156,2024년 09월
10,20,초한지,김종서,느낌이있는책,판매지수 336,2024년 09월
10,21,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
10,22,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
10,23,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
10,24,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
10,25,절대 검감 5,한중월야,시공사,판매지수 342,2022년 07월
10,26,녹정기 세트,김용,김영사,판매지수 684,2021년 01월
10,27,군림천하 34,용대운,파피루스(디앤씨미디어),판매지수 108,2017년 06월
10,28,군림천하 33,용대운,파피루스(디앤씨미디어),판매지수 84,2017년 01월
10,29,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
10,30,북천전기 27,천봉,파피루스(디앤씨미디어),판매지수 60,2024년 09월
10,31,천잠비룡포 16,한백림,청어람,판매지수 12,2024년 08월
10,32,이것이 법이다 188,자카예프,로크미디어,판매지수 354,2024년 07월
10,33,이것이 법이다 187,자카예프,로크미디어,판매지수 96,2024년 07월
10,34,은해상단 막내아들 5,향란,파피루스(디앤씨미디어),판매지수 48,2023년 10월
10,35,은해상단 막내아들 4,향란,파피루스(디앤씨미디어),판매지수 60,2023년 09월
10,36,은해상단 막내아들 3,향란,파피루스(디앤씨미디어),판매지수 48,2023년 08월
10,37,은해상단 막내아들 2,향란,파피루스(디앤씨미디어),판매지수 48,2023년 07월
10,38,은해상단 막내아들 1,향란,파피루스(디앤씨미디어),판매지수 96,2023년 07월
10,39,환생표사 2,신갈나무,위시북스,판매지수 282,2022년 12월
10,40,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
10,41,절대 검감 3,한중월야,시공사,판매지수 258,2022년 07월
10,42,천잠비룡포 22,한백림,청어람,판매지수 120,2022년 02월
10,43,"다시, 칠석야",이재일,새파란상상 (파란미디어),판매지수 258,2022년 02월
10,44,천잠비룡포 21,한백림,청어람,판매지수 108,2021년 12월
10,45,천잠비룡포 20,한백림,청어람,판매지수 96,2021년 12월
10,46,천잠비룡포 19,한백림,청어람,판매지수 96,2021년 10월
10,47,천잠비룡포 18,한백림,청어람,판매지수 96,2021년 09월
10,48,사조영웅전 4,김용,김영사,판매지수 498,2020년 07월
10,49,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
10,50,군림천하 32,용대운,파피루스(디앤씨미디어),판매지수 72,2016년 05월
10,51,군림천하 31,용대운,파피루스(디앤씨미디어),판매지수 72,2016년 02월
10,52,군림천하 30,용대운,파피루스(디앤씨미디어),판매지수 36,2015년 11월
10,53,묵향 29,전동조,스카이BOOK,판매지수 360,2011년 12월
10,54,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
10,55,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
10,56,절대 검감 1,한중월야,시공사,판매지수 306,2022년 07월
10,57,북천전기 28,천봉,파피루스(디앤씨미디어),판매지수 144,2024년 10월
10,58,창룡군림 10,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 09월
10,59,무림오적 69,백야,파피루스(디앤씨미디어),판매지수 84,2024년 08월
10,60,하북팽가 검술천재 35,이도훈,로크미디어,판매지수 78,2024년 08월
10,61,하북팽가 검술천재 34,이도훈,로크미디어,판매지수 90,2024년 08월
10,62,하북팽가 검술천재 30,이도훈,로크미디어,판매지수 102,2024년 06월
10,63,하북팽가 검술천재 31,이도훈,로크미디어,판매지수 90,2024년 06월
10,64,하북팽가 검술천재 33,이도훈,로크미디어,판매지수 90,2024년 07월
10,65,하북팽가 검술천재 32,이도훈,로크미디어,판매지수 90,2024년 07월
10,66,창룡군림 8,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 07월
10,67,창룡군림 7,북미혼,파피루스(디앤씨미디어),판매지수 48,2024년 06월
10,68,창룡군림 6,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 05월
10,69,하북팽가 검술천재 29,이도훈,로크미디어,판매지수 126,2024년 05월
10,70,하북팽가 검술천재 28,이도훈,로크미디어,판매지수 96,2024년 05월
10,71,창룡군림 5,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 05월
10,72,하북팽가 검술천재 27,이도훈,로크미디어,판매지수 84,2024년 04월
10,73,하북팽가 검술천재 26,이도훈,로크미디어,판매지수 84,2024년 04월
10,74,하북팽가 검술천재 25,이도훈,로크미디어,판매지수 108,2024년 03월
10,75,하북팽가 검술천재 24,이도훈,로크미디어,판매지수 108,2024년 02월
10,76,하북팽가 검술천재 23,이도훈,로크미디어,판매지수 96,2024년 01월
10,77,하북팽가 검술천재 22,이도훈,로크미디어,판매지수 84,2023년 12월
10,78,하북팽가 검술천재 21,이도훈,로크미디어,판매지수 36,2023년 11월
10,79,하북팽가 검술천재 20,이도훈,로크미디어,판매지수 12,2023년 10월
10,80,하북팽가 검술천재 19,이도훈,로크미디어,판매지수 24,2023년 09월
10,81,하북팽가 검술천재 18,이도훈,로크미디어,판매지수 12,2023년 08월
10,82,하북팽가 검술천재 17,이도훈,로크미디어,판매지수 12,2023년 07월
10,83,장야 : 야 1,묘니,메타노블,판매지수 126,2023년 05월
10,84,환생표사 8,신갈나무,위시북스,판매지수 228,2022년 12월
10,85,환생표사 7,신갈나무,위시북스,판매지수 228,2022년 12월
10,86,환생표사 6,신갈나무,위시북스,판매지수 228,2022년 12월
10,87,환생표사 5,신갈나무,위시북스,판매지수 270,2022년 12월
10,88,환생표사 4,신갈나무,위시북스,판매지수 270,2022년 12월
10,89,환생표사 3,신갈나무,위시북스,판매지수 294,2022년 12월
10,90,환생표사 1,신갈나무,위시북스,판매지수 324,2022년 12월
10,91,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
10,92,절대 검감 9,한중월야,시공사,판매지수 312,2022년 07월
10,93,절대 검감 8,한중월야,시공사,판매지수 276,2022년 07월
10,94,절대 검감 7,한중월야,시공사,판매지수 306,2022년 07월
10,95,절대 검감 6,한중월야,시공사,판매지수 306,2022년 07월
10,96,절대 검감 4,한중월야,시공사,판매지수 288,2022년 07월
10,97,절대 검감 2,한중월야,시공사,판매지수 318,2022년 07월
10,98,천잠비룡포 17,한백림,청어람,판매지수 84,2021년 09월
10,99,짜장면 삼국지,임선영,상상앤미디어,판매지수 24,2021년 08월
10,100,천잠비룡포 15,한백림,청어람,판매지수 108,2021년 07월
11,1,화산귀환 4,비가,러프미디어,"판매지수 5,232",2024년 05월
11,2,화산귀환 5,비가,러프미디어,"판매지수 5,082",2024년 05월
11,3,화산귀환 7,비가,러프미디어,"판매지수 5,112",2024년 05월
11,4,화산귀환 6,비가,러프미디어,"판매지수 4,470",2024년 05월
11,5,화산귀환 2,비가,러프미디어,"판매지수 4,422",2023년 06월
11,6,화산귀환 3,비가,러프미디어,"판매지수 4,932",2024년 05월
11,7,화산귀환 1,비가,러프미디어,"판매지수 5,250",2023년 06월
11,8,광마회귀 1,유진성,문학수첩,"판매지수 4,221",2024년 07월
11,9,광마회귀 6,유진성,문학수첩,"판매지수 3,204",2024년 08월
11,10,광마회귀 5,유진성,문학수첩,"판매지수 3,234",2024년 08월
11,11,광마회귀 3,유진성,문학수첩,"판매지수 3,630",2024년 07월
11,12,광마회귀 2,유진성,문학수첩,"판매지수 3,726",2024년 07월
11,13,광마회귀 8,유진성,문학수첩,"판매지수 3,054",2024년 08월
11,14,광마회귀 7,유진성,문학수첩,"판매지수 3,096",2024년 08월
11,15,광마회귀 4,유진성,문학수첩,"판매지수 3,510",2024년 07월
11,16,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
11,17,초한지,김종서,느낌이있는책,판매지수 336,2024년 09월
11,18,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
11,19,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
11,20,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
11,21,환생표사 3,신갈나무,위시북스,판매지수 294,2022년 12월
11,22,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
11,23,묵향 24,전동조,스카이BOOK,판매지수 360,2008년 07월
11,24,묵향 23,전동조,스카이BOOK,판매지수 462,2007년 12월
11,25,북천전기 28,천봉,파피루스(디앤씨미디어),판매지수 144,2024년 10월
11,26,무림오적 71,백야,파피루스(디앤씨미디어),판매지수 108,2024년 10월
11,27,무림오적 70,백야,파피루스(디앤씨미디어),판매지수 156,2024년 09월
11,28,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
11,29,환생표사 8,신갈나무,위시북스,판매지수 228,2022년 12월
11,30,환생표사 7,신갈나무,위시북스,판매지수 228,2022년 12월
11,31,환생표사 6,신갈나무,위시북스,판매지수 228,2022년 12월
11,32,환생표사 5,신갈나무,위시북스,판매지수 270,2022년 12월
11,33,환생표사 4,신갈나무,위시북스,판매지수 270,2022년 12월
11,34,환생표사 2,신갈나무,위시북스,판매지수 282,2022년 12월
11,35,환생표사 1,신갈나무,위시북스,판매지수 324,2022년 12월
11,36,녹정기 세트,김용,김영사,판매지수 684,2021년 01월
11,37,묵향 29,전동조,스카이BOOK,판매지수 360,2011년 12월
11,38,묵향 25,전동조,스카이BOOK,판매지수 444,2009년 07월
11,39,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
11,40,창룡군림 11,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 10월
11,41,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
11,42,의천도룡기 6,김용,김영사,판매지수 210,2023년 10월
11,43,의천도룡기 5,김용,김영사,판매지수 210,2023년 10월
11,44,의천도룡기 4,김용,김영사,판매지수 138,2023년 10월
11,45,의천도룡기 3,김용,김영사,판매지수 162,2023년 10월
11,46,"다시, 칠석야",이재일,새파란상상 (파란미디어),판매지수 258,2022년 02월
11,47,천잠비룡포 17,한백림,청어람,판매지수 84,2021년 09월
11,48,장씨세가 호위무사 제4막 10~12 세트,조형근,청어람,판매지수 240,2020년 10월
11,49,장씨세가 호위무사 제3막 7~9 세트,조형근,청어람,판매지수 234,2020년 09월
11,50,장씨세가 호위무사 제2막 4~6 세트,조형근,청어람,판매지수 288,2020년 09월
11,51,장씨세가 호위무사 제1막 1~3 세트,조형근,청어람,판매지수 366,2020년 08월
11,52,사조영웅전 8,김용,김영사,판매지수 336,2020년 07월
11,53,사조영웅전 7,김용,김영사,판매지수 336,2020년 07월
11,54,사조영웅전 6,김용,김영사,판매지수 378,2020년 07월
11,55,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
11,56,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
11,57,천룡팔부 3,김용,김영사,판매지수 96,2020년 05월
11,58,천룡팔부 2,김용,김영사,판매지수 132,2020년 05월
11,59,신조협려 2,김용,김영사,판매지수 204,2020년 04월
11,60,장씨세가 호위무사 제5막 세트,조형근,청어람,판매지수 216,2019년 07월
11,61,태존비록 6,비가,뿔미디어,판매지수 24,2017년 02월
11,62,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
11,63,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
11,64,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
11,65,북천전기 29,천봉,파피루스(디앤씨미디어),판매지수 252,2024년 11월
11,66,무림오적 72,백야,파피루스(디앤씨미디어),판매지수 84,2024년 11월
11,67,창룡군림 12,북미혼,파피루스(디앤씨미디어),판매지수 84,2024년 11월
11,68,고금제일록 14,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 10월
11,69,회생무사 7,성상현,파피루스(디앤씨미디어),판매지수 12,2024년 10월
11,70,회생무사 6,성상현,파피루스(디앤씨미디어),판매지수 12,2024년 09월
11,71,고금제일록 13,묘수,파피루스(디앤씨미디어),판매지수 24,2024년 09월
11,72,북천전기 27,천봉,파피루스(디앤씨미디어),판매지수 60,2024년 09월
11,73,창룡군림 10,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 09월
11,74,천잠비룡포 16,한백림,청어람,판매지수 12,2024년 08월
11,75,고금제일록 12,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 08월
11,76,무림오적 69,백야,파피루스(디앤씨미디어),판매지수 84,2024년 08월
11,77,회생무사 5,성상현,파피루스(디앤씨미디어),N/A,2024년 08월
11,78,북천전기 26,천봉,파피루스(디앤씨미디어),판매지수 96,2024년 08월
11,79,하북팽가 검술천재 34,이도훈,로크미디어,판매지수 90,2024년 08월
11,80,고금제일록 11,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 07월
